Time,u[time],Voltage,u[Voltage]
(sec),(sec),(V),(V)
0.0009807840000000002,0.0,1.0508000000000002,0.0008952017773788213
0.000983984,0.0,1.0476,0.0008952017773788213
0.0009871839999999999,0.0,1.042,0.0008952017773788213
0.000990384,0.0,1.0404,0.0008952017773788213
0.000993584,0.0,1.0372,0.0008952017773788213
0.000996784,0.0,1.0336,0.0008952017773788213
0.0009999839999999998,0.0,1.0244,0.0008952017773788213
0.001003184,0.0,1.018,0.0008952017773788213
0.001006384,0.0,1.0072,0.0008952017773788213
0.001009584,0.0,1.0048,0.0008952017773788213
0.0010127839999999999,0.0,1.0016,0.0008952017773788213
0.0010159840000000002,0.0,0.9992,0.0008952017773788213
0.001019184,0.0,0.9968,0.0008952017773788213
0.001022384,0.0,0.9924000000000001,0.0008952017773788213
0.0010255840000000002,0.0,0.9859999999999998,0.0008952017773788213
0.001028784,0.0,0.9839999999999998,0.0008952017773788213
0.001031984,0.0,0.9723999999999998,0.0008952017773788213
0.001035184,0.0,0.9683999999999997,0.0008952017773788213
0.001038384,0.0,0.964,0.0008952017773788213
0.0010415840000000001,0.0,0.9616,0.0008952017773788213
0.001044784,0.0,0.9596000000000001,0.0008952017773788213
0.001047984,0.0,0.9567999999999998,0.0008952017773788213
0.001051184,0.0,0.9523999999999999,0.0008952017773788213
0.001054384,0.0,0.9479999999999998,0.0008952017773788213
0.001057584,0.0,0.9384,0.0008952017773788213
0.001060784,0.0,0.9319999999999999,0.0008952017773788213
0.001063984,0.0,0.9292,0.0008952017773788213
0.001067184,0.0,0.9259999999999999,0.0008952017773788213
0.001070384,0.0,0.9216000000000001,0.0008952017773788213
0.0010735839999999998,0.0,0.9208000000000002,0.0008952017773788213
0.0010767840000000001,0.0,0.9198,0.0008952017773788213
0.001079984,0.0,0.9131999999999999,0.0008952017773788213
0.001083184,0.0,0.912,0.0008952017773788213
0.001086384,0.0,0.9054000000000001,0.0008952017773788213
0.0010895840000000002,0.0,0.899,0.0008952017773788213
0.001092784,0.0,0.887,0.0008952017773788213
0.001095984,0.0,0.8768,0.0008952017773788213
0.001099184,0.0,0.8665999999999999,0.0008952017773788213
0.001102384,0.0,0.8612000000000001,0.0008952017773788213
0.001105584,0.0,0.8630000000000001,0.0008952017773788213
0.0011087840000000002,0.0,0.8598,0.0008952017773788213
0.001111984,0.0,0.8578,0.0008952017773788213
0.001115184,0.0,0.8561999999999999,0.0008952017773788213
0.001118384,0.0,0.853,0.0008952017773788213
0.001121584,0.0,0.8464,0.0008952017773788213
0.001124784,0.0,0.8416,0.0008952017773788213
0.001127984,0.0,0.8364,0.0008952017773788213
0.0011311840000000001,0.0,0.8303999999999996,0.0008952017773788213
0.001134384,0.0,0.8271999999999998,0.0008952017773788213
0.0011375839999999999,0.0,0.8243999999999998,0.0008952017773788213
0.001140784,0.0,0.8215999999999998,0.0008952017773788213
0.001143984,0.0,0.8179999999999998,0.0008952017773788213
0.0011471839999999999,0.0,0.8171999999999997,0.0008952017773788213
0.001150384,0.0,0.8119999999999998,0.0008952017773788213
0.001153584,0.0,0.8092000000000001,0.0008952017773788213
0.001156784,0.0,0.8067999999999997,0.0008952017773788213
0.001159984,0.0,0.7972,0.0008952017773788213
0.001163184,0.0,0.7932000000000002,0.0008952017773788213
0.001166384,0.0,0.7856000000000001,0.0008952017773788213
0.001169584,0.0,0.7852000000000001,0.0008952017773788213
0.001172784,0.0,0.7864,0.0008952017773788213
0.0011759840000000001,0.0,0.7832000000000001,0.0008952017773788213
0.001179184,0.0,0.7816000000000003,0.0008952017773788213
0.0011823839999999999,0.0,0.7759999999999999,0.0008952017773788213
0.001185584,0.0,0.7760000000000001,0.0008952017773788213
0.001188784,0.0,0.774,0.0008952017773788213
0.001191984,0.0,0.7668,0.0008952017773788213
0.0011951840000000002,0.0,0.7574,0.0008952017773788213
0.001198384,0.0,0.7564000000000002,0.0008952017773788213
0.001201584,0.0,0.7543999999999998,0.0008952017773788213
0.001204784,0.0,0.7491999999999999,0.0008952017773788213
0.001207984,0.0,0.7435999999999998,0.0008952017773788213
0.001211184,0.0,0.7447999999999999,0.0008952017773788213
0.0012143840000000002,0.0,0.7407999999999998,0.0008952017773788213
0.001217584,0.0,0.7373999999999998,0.0008952017773788213
0.001220784,0.0,0.7391999999999999,0.0008952017773788213
0.001223984,0.0,0.7350000000000003,0.0008952017773788213
0.0012271839999999999,0.0,0.7339999999999999,0.0008952017773788213
0.0012303840000000002,0.0,0.7195999999999999,0.0008952017773788213
0.001233584,0.0,0.7230000000000001,0.0008952017773788213
0.001236784,0.0,0.7081999999999998,0.0008952017773788213
0.001239984,0.0,0.7004,0.0008952017773788213
0.001243184,0.0,0.6946000000000001,0.0008952017773788213
0.001246384,0.0,0.6944000000000002,0.0008952017773788213
0.0012495840000000002,0.0,0.6854000000000002,0.0008952017773788213
0.0012527839999999998,0.0,0.6847999999999999,0.0008952017773788213
0.001255984,0.0,0.6818000000000001,0.0008952017773788213
0.0012591840000000002,0.0,0.6818000000000001,0.0008952017773788213
0.0012623839999999996,0.0,0.6810000000000003,0.0008952017773788213
0.0012655840000000002,0.0,0.6784000000000002,0.0008952017773788213
0.001268784,0.0,0.6758,0.0008952017773788213
0.0012719839999999999,0.0,0.677,0.0008952017773788213
0.001275184,0.0,0.672,0.0008952017773788213
0.0012783840000000002,0.0,0.6698000000000001,0.0008952017773788213
0.0012815839999999997,0.0,0.6632000000000001,0.0008952017773788213
0.0012847840000000002,0.0,0.6596,0.0008952017773788213
0.001287984,0.0,0.6531999999999999,0.0008952017773788213
0.001291184,0.0,0.6517999999999999,0.0008952017773788213
0.0012943839999999998,0.0,0.6467999999999999,0.0008952017773788213
0.001297584,0.0,0.6439999999999999,0.0008952017773788213
0.001300784,0.0,0.6416,0.0008952017773788213
0.0013039840000000002,0.0,0.6416,0.0008952017773788213
0.001307184,0.0,0.6399999999999999,0.0008952017773788213
0.001310384,0.0,0.6392,0.0008952017773788213
0.0013135840000000005,0.0,0.6383999999999999,0.0008952017773788213
0.0013167839999999997,0.0,0.6332,0.0008952017773788213
0.001319984,0.0,0.6343999999999999,0.0008952017773788213
0.001323184,0.0,0.6297999999999999,0.0008952017773788213
0.0013263840000000001,0.0,0.6272,0.0008952017773788213
0.001329584,0.0,0.6295999999999999,0.0008952017773788213
0.0013327840000000003,0.0,0.6219999999999999,0.0008952017773788213
0.0013359840000000001,0.0,0.6187999999999999,0.0008952017773788213
0.001339184,0.0,0.6191999999999999,0.0008952017773788213
0.001342384,0.0,0.6175999999999999,0.0008952017773788213
0.001345584,0.0,0.6132,0.0008952017773788213
0.001348784,0.0,0.606,0.0008952017773788213
0.0013519839999999999,0.0,0.6032,0.0008952017773788213
0.0013551839999999997,0.0,0.6043999999999999,0.0008952017773788213
0.001358384,0.0,0.6019999999999999,0.0008952017773788213
0.0013615839999999999,0.0,0.6015999999999999,0.0008952017773788213
0.001364784,0.0,0.6,0.0008952017773788213
0.001367984,0.0,0.5972,0.0008952017773788213
0.0013711840000000001,0.0,0.5979999999999999,0.0008952017773788213
0.0013743840000000002,0.0,0.5967999999999999,0.0008952017773788213
0.001377584,0.0,0.5942000000000001,0.0008952017773788213
